property_type,society,sector,price_per_sqft,areaWithType,area,bedRoom,bathroom,balcony,floorNum,facing,agePossession,Price_in_Crore,price,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
flat,m3m golf hills phase 1,sector 79,10828.0,Built Up area: 1570 (145.86 sq.m.)Carpet area: 1099 sq.ft. (102.1 sq.m.),1570.0,3,2,3,10.0,,Undefined,1.7,,,1570.0,1099.0,0,0,0,0,0,0,0
flat,bestech park view residency,sector 2,8072.0,Super Built up area 1920(178.37 sq.m.),1920.0,3,4,3+,4.0,East,Old Property,1.55,,1920.0,,,0,1,0,0,0,0,84
flat,viridian the plaza 106,sector 106,5571.0,Super Built up area 700(65.03 sq.m.)Carpet area: 450 sq.ft. (41.81 sq.m.),700.0,1,1,1,7.0,East,Relatively New,0.39,,,,450.0,0,0,0,0,0,0,130
flat,viridian the plaza 106,sector 106,6571.0,Carpet area: 700 (65.03 sq.m.),700.0,1,1,1,18.0,,New Property,0.46,,,,700.0,0,0,0,0,0,0,104
house,dlf new town heights,sector 86,7058.0,Plot area 3400(315.87 sq.m.),3542.0,4,4,3+,3.0,East,Moderately Old,,2.5,,3400.0,,1,1,1,1,0,2,142
flat,sobha city,sector 108,13975.0,Super Built up area 1381(128.3 sq.m.),1503.0,2,2,2,3.0,,Under Construction,2.1,,1381.0,,,0,0,0,0,0,0,74
flat,ireo skyon,sector 60,13214.0,Super Built up area 2800(260.13 sq.m.),2800.0,4,5,3,10.0,South,Relatively New,3.7,,2800.0,,,0,1,0,0,0,2,165
flat,raheja sampada,sector 92,4744.0,Super Built up area 1370(127.28 sq.m.),1370.0,3,2,3,6.0,North-East,Relatively New,0.65,,1370.0,,,0,0,0,0,0,0,49
flat,signature global park,sohna road,6295.0,Carpet area: 845 (78.5 sq.m.),845.0,2,2,2,1.0,East,Relatively New,0.532,,,,845.0,0,0,0,1,0,0,168
flat,ambience creacions,sector 22,12912.0,Super Built up area 3090(287.07 sq.m.),3090.0,3,5,3+,3.0,,New Property,3.99,,3090.0,,,0,1,0,0,0,1,102
flat,tulip violet,sector 69,8408.0,Super Built up area 1970(183.02 sq.m.),1974.0,4,4,1,12.0,South-East,Relatively New,1.66,,1970.0,,,0,0,0,1,0,0,102
flat,ireo skyon,sector 60,12818.0,Super Built up area 2403(223.25 sq.m.)Built Up area: 2400 sq.ft. (222.97 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),2200.0,3,3,3,2.0,South-East,Relatively New,2.82,,,2400.0,2200.0,0,1,0,0,0,2,174
house,independent,garhi harsaru,11111.0,Carpet area: 2700 (250.84 sq.m.),2700.0,4,4,0,1.0,,Undefined,,3.0,,,2700.0,0,0,0,0,0,0,0
flat,imperia the esfera,sector 37c,5449.0,Super Built up area 1578(146.6 sq.m.)Carpet area: 1310 sq.ft. (121.7 sq.m.),1578.0,2,3,3,9.0,South-East,Relatively New,0.86,,,,1310.0,1,0,0,0,1,0,49
flat,signature global solera,sector 107,6333.0,Super Built up area 650(60.39 sq.m.)Carpet area: 600 sq.ft. (55.74 sq.m.),600.0,2,2,2,3.0,East,Relatively New,0.38,,,,600.0,0,0,0,0,0,1,23
flat,tulip violet,sector 69,9701.0,Super Built up area 2010(186.74 sq.m.),2010.0,4,4,2,0.0,West,Relatively New,1.95,,2010.0,,,0,0,0,0,0,0,157
flat,orris aster court premier,sector 85,5820.0,Super Built up area 2560(237.83 sq.m.)Built Up area: 2017 sq.ft. (187.39 sq.m.)Carpet area: 1890 sq.ft. (175.59 sq.m.),2560.0,4,5,3+,10.0,East,Relatively New,1.49,,,2017.0,1890.0,0,1,0,0,0,2,84
flat,capital residences 360,sector 70a,7586.0,Super Built up area 1450(134.71 sq.m.),1450.0,2,2,2,10.0,South-East,Relatively New,1.1,,1450.0,,,1,0,0,0,0,0,42
house,independent,sector 11,8078.0,Carpet area: 2228 (206.99 sq.m.),2228.0,8,5,2,1.0,South,Undefined,,1.8,,,2228.0,0,0,0,0,0,0,0
house,independent,sector 26,47167.0,Plot area 200(167.23 sq.m.),1800.0,12,12,3+,4.0,North,Relatively New,,8.49,,1800.0,,0,1,0,1,0,2,42
flat,shyam apartment,"sector 7, sector 7",5739.0,Built Up area: 1150 (106.84 sq.m.)Carpet area: 1135 sq.ft. (105.44 sq.m.),1150.0,3,3,2,2.0,East,Undefined,0.66,,,1150.0,1135.0,0,0,0,0,0,0,0
flat,m3m sierra 68,sector 68,8674.0,Super Built up area 1245(115.66 sq.m.)Built Up area: 1130 sq.ft. (104.98 sq.m.)Carpet area: 930 sq.ft. (86.4 sq.m.),1245.0,2,2,3,1.0,West,Relatively New,1.08,,,1130.0,930.0,0,0,0,0,0,2,149
flat,emaar imperial gardens,sector 102,9876.0,Carpet area: 2025 (188.13 sq.m.),2076.0,3,4,3+,14.0,South,Relatively New,2.05,,,,2025.0,0,1,0,0,0,0,116
flat,dlf wellington estate,sector 43,14615.0,Super Built up area 1430(132.85 sq.m.),1430.0,3,3,2,11.0,West,Old Property,2.09,,1430.0,,,0,0,0,0,0,2,79
flat,bajrang apartments,sector 6,4470.0,Carpet area: 850 (78.97 sq.m.),850.0,2,2,2,1.0,,Moderately Old,0.38,,,,850.0,0,0,0,0,0,0,0
flat,hcbs sports ville,sohna road,4345.0,Built Up area: 619 (57.51 sq.m.),619.0,2,2,2,10.0,,Relatively New,0.2689999999999999,,,619.0,,0,0,0,0,0,0,43
flat,rof ananda,sector 95,8527.0,Super Built up area 1000(92.9 sq.m.)Carpet area: 645 sq.ft. (59.92 sq.m.),645.0,3,2,2,14.0,East,New Property,0.55,,,,645.0,1,0,0,0,0,2,81
flat,tulsiani easy in homes,sohna road,6722.0,Carpet area: 595 (55.28 sq.m.),595.0,2,2,3,12.0,,New Property,0.4,,,,595.0,0,0,0,0,0,0,36
flat,emaar imperial gardens,sector 102,9900.0,Carpet area: 2000 (185.81 sq.m.),2000.0,3,3,3+,9.0,North,Relatively New,1.98,,,,2000.0,0,1,0,0,0,2,72
house,independent,sector 105,3285.0,Carpet area: 3500 (325.16 sq.m.),3501.0,3,2,1,1.0,,Undefined,,1.15,,,3500.0,0,0,0,0,0,0,0
flat,dlf regal gardens,sector 90,6647.0,Super Built up area 1730(160.72 sq.m.),1700.0,3,3,3+,8.0,North,Relatively New,1.13,,1730.0,,,0,0,0,0,1,0,72
house,independent,sector 4,7522.0,Built Up area: 1130 (104.98 sq.m.),1130.0,3,3,0,1.0,,Undefined,,0.85,,1130.0,,0,0,0,0,0,0,0
flat,ild grand,sector 37c,7142.0,Built Up area: 1820 (169.08 sq.m.),1890.0,3,3,0,1.0,,New Property,1.35,,,1820.0,,0,0,0,0,0,0,60
flat,smart world orchard,sector 61,15178.0,Carpet area: 1120 (104.05 sq.m.),1120.0,2,2,2,4.0,East,Under Construction,1.7,,,,1120.0,1,0,0,0,0,0,127
flat,dlf the arbour,sector 63,20000.0,Built Up area: 3950 (366.97 sq.m.)Carpet area: 2900 sq.ft. (269.42 sq.m.),3950.0,4,4,3+,34.0,,Under Construction,7.9,,,3950.0,2900.0,0,0,0,0,0,0,61
flat,ansal sushant residency,sector 57,6775.0,Carpet area: 246 (205.69 sq.m.),2214.0,3,2,3+,1.0,,Moderately Old,1.5,,,,246.0,0,0,0,0,0,0,87
house,dlf city plots,sector 26,37627.0,Plot area 502(419.74 sq.m.),4518.0,5,6,3,2.0,North-West,Old Property,,17.0,,4518.0,,0,1,1,1,0,2,87
flat,ashiyara 2,garauli kalan,4500.0,Super Built up area 1000(92.9 sq.m.),1000.0,3,3,2,18.0,,Under Construction,0.45,,1000.0,,,0,0,0,0,0,0,0
house,unitech aspen greens,sector 50,31481.0,Plot area 240(200.67 sq.m.)Built Up area: 220 sq.yards (183.95 sq.m.)Carpet area: 200 sq.yards (167.23 sq.m.),2160.0,4,5,3,3.0,West,Old Property,,6.8,,220.0,200.0,1,1,0,0,0,2,111
house,unitech espace,sector 50,34351.0,Plot area 2160(200.67 sq.m.)Built Up area: 3200 sq.ft. (297.29 sq.m.),2160.0,4,4,3,2.0,West,Old Property,,7.42,,3200.0,,0,0,0,0,0,2,88
flat,indiabulls centrum park,sector 103,7652.0,Super Built up area 2875(267.1 sq.m.),2875.0,4,6,3+,4.0,North-East,Relatively New,2.2,,2875.0,,,0,1,0,0,0,2,108
house,independent,sector 26,51864.0,Plot area 316(264.22 sq.m.),2844.0,16,20,3+,4.0,East,New Property,,14.75,,2844.0,,1,1,1,1,0,2,153
flat,ireo victory valley,sector 67,14583.0,Super Built up area 2698(250.65 sq.m.)Built Up area: 2490 sq.ft. (231.33 sq.m.)Carpet area: 2400 sq.ft. (222.97 sq.m.),2400.0,3,4,3,24.0,North-East,Relatively New,3.5,,,2490.0,2400.0,0,1,0,1,0,2,149
flat,kendriya vihar,sector 56,9586.0,Carpet area: 605 (56.21 sq.m.),605.0,1,1,1,1.0,,Old Property,0.58,,,,605.0,0,0,0,0,0,0,77
flat,puri emerald bay,sector 104,10163.0,Super Built up area 2450(227.61 sq.m.),2450.0,3,3,3+,14.0,South,Relatively New,2.49,,2450.0,,,0,1,0,0,0,2,129
flat,zara aavaas,sector 104,6644.0,Carpet area: 301 (27.96 sq.m.),301.0,1,2,2,3.0,,New Property,0.2,,,,301.0,0,0,0,0,0,0,67
flat,ansal api esencia,sector 67,6435.0,Super Built up area 1554(144.37 sq.m.),1554.0,3,3,3+,2.0,,Moderately Old,1.0,,1554.0,,,0,0,0,0,0,0,9
house,dlf city plots phase 2,sector 25,400000.0,Plot area 250(23.23 sq.m.),250.0,12,12,3+,4.0,North,Relatively New,,10.0,,250.0,,1,1,0,0,0,2,114
flat,ansal estella,sector 103,8670.0,Super Built up area 1730(160.72 sq.m.)Carpet area: 1725 sq.ft. (160.26 sq.m.),1730.0,3,3,3+,6.0,,Under Construction,1.5,,,,1725.0,0,0,0,0,0,0,58
flat,puri emerald bay,sector 104,9678.0,Super Built up area 1550(144 sq.m.),1550.0,2,2,2,7.0,,Under Construction,1.5,,1550.0,,,0,0,0,0,1,0,43
flat,signature global park,sohna road,7850.0,Built Up area: 1210 (112.41 sq.m.),1210.0,3,2,3+,3.0,East,New Property,0.9499,,,1210.0,,0,0,0,0,0,0,85
house,independent,sector 12,8702.0,Plot area 166(138.8 sq.m.),1609.0,2,2,1,2.0,North-East,Old Property,,1.4,,166.0,,0,0,0,0,0,0,0
flat,signature the roselia,sector 95,7908.0,Carpet area: 569 (52.86 sq.m.),569.0,2,2,2,2.0,East,New Property,0.45,,,,569.0,0,0,0,0,0,2,31
flat,umang winter hills,sector 77,5762.0,Super Built up area 1822(169.27 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),1822.0,3,3,3,7.0,East,Relatively New,1.05,,,1600.0,1400.0,0,0,0,0,0,0,49
house,tata primanti,sector 72,12285.0,Built Up area: 7000 (650.32 sq.m.),7000.0,4,5,3+,3.0,,Relatively New,,8.6,,7000.0,,0,0,0,0,0,2,30
house,international city by sobha phase 1,sector 109,9634.0,Plot area 692(578.6 sq.m.),6228.0,4,5,3,2.0,North-East,Moderately Old,,6.0,,6228.0,,0,0,0,0,0,0,76
flat,puri diplomatic greens,sector 111,13589.0,Super Built up area 2215(205.78 sq.m.)Carpet area: 1950 sq.ft. (181.16 sq.m.),1950.0,3,4,2,7.0,West,Relatively New,2.65,,,,1950.0,0,1,0,0,0,2,159
flat,signature global park,sohna road,6938.0,Built Up area: 1081 (100.43 sq.m.),1081.0,2,2,0,1.0,,Undefined,0.75,,,1081.0,,0,0,0,0,0,0,58
house,independent,surat nagar,10142.0,Plot area 700(65.03 sq.m.),700.0,4,2,1,2.0,,New Property,,0.71,,700.0,,0,0,0,0,0,0,0
flat,paras dews,sector 106,7581.0,Carpet area: 1385 (128.67 sq.m.),1385.0,2,2,2,5.0,West,New Property,1.05,,,,1385.0,0,0,0,0,0,0,97
flat,microtek greenburg,sector 86,9797.0,Built Up area: 1480 (137.5 sq.m.)Carpet area: 1050 sq.ft. (97.55 sq.m.),1480.0,3,2,3,8.0,North-East,Relatively New,1.45,,,1480.0,1050.0,0,0,0,0,0,1,72
flat,conscient habitat,sector 99a,5599.0,Carpet area: 484 (44.97 sq.m.),484.0,2,2,1,8.0,South-West,Relatively New,0.271,,,,484.0,0,0,0,0,1,0,49
house,independent,sector 45,35000.0,Plot area 500(418.06 sq.m.),4571.0,6,7,3+,3.0,East,Relatively New,,16.0,,4500.0,,1,1,1,1,0,2,105
flat,hsiidc sidco aravali,sector 1 imt manesar,3477.0,Super Built up area 2588(240.43 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.),2588.0,3,3,3+,8.0,East,Moderately Old,0.9,,,1900.0,,0,1,0,0,0,0,23
flat,conscient heritage max,sector 102,10237.0,Super Built up area 2149(199.65 sq.m.),2149.0,3,4,3+,9.0,South-East,Moderately Old,2.2,,2149.0,,,1,1,0,0,0,0,125
flat,prasha apartments,sector 1 imt manesar,3309.0,Super Built up area 2115(196.49 sq.m.),2267.0,3,3,3+,3.0,West,Moderately Old,0.75,,2115.0,,,0,1,0,0,0,0,31
flat,vatika gurgaon,sector 83,8947.0,Super Built up area 1245(115.66 sq.m.)Built Up area: 1100 sq.ft. (102.19 sq.m.)Carpet area: 950 sq.ft. (88.26 sq.m.),950.0,2,2,2,18.0,West,Moderately Old,0.85,,,1100.0,950.0,0,0,0,1,0,2,119
flat,sapphire eighty three,sector 83,9286.0,Built Up area: 700 (65.03 sq.m.),700.0,1,1,0,6.0,,Undefined,0.65,,,700.0,,0,0,0,0,0,0,0
flat,bestech park view residency,sector 2,7890.0,Super Built up area 1920(178.37 sq.m.),1914.0,3,4,3+,8.0,West,Moderately Old,1.51,,1920.0,,,0,1,0,0,0,0,92
flat,ats tourmaline,sector 109,8000.0,Super Built up area 1750(162.58 sq.m.)Built Up area: 1466 sq.ft. (136.2 sq.m.),1750.0,3,3,3+,5.0,East,Relatively New,1.4,,,1466.0,,0,0,0,0,0,0,44
flat,experion the heartsong,sector 108,8487.0,Super Built up area 2003(186.08 sq.m.)Built Up area: 1500.29 sq.ft. (139.38 sq.m.)Carpet area: 1140.98 sq.ft. (106 sq.m.),2003.0,3,4,3+,14.0,South-East,Relatively New,1.7,,,1500.29,1140.98,0,1,0,0,0,0,119
flat,orris aster court premier,sector 85,5896.0,Super Built up area 2120(196.95 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),2120.0,3,4,2,5.0,North,Relatively New,1.25,,,1900.0,1800.0,0,1,0,0,0,2,174
flat,eldeco accolade,sohna road,5752.0,Super Built up area 1269(117.89 sq.m.),1269.0,2,2,3,9.0,North-East,Relatively New,0.73,,1269.0,,,0,0,0,1,0,0,103
flat,emaar mgf emerald estate,sector 65,21013.0,Super Built up area 1395(129.6 sq.m.)Carpet area: 809 sq.ft. (75.16 sq.m.),809.0,3,3,3,7.0,South-East,Relatively New,1.7,,,,809.0,1,0,0,0,0,2,116
flat,sare homes,sector 92,4871.0,Super Built up area 1950(181.16 sq.m.),1950.0,4,3,3,13.0,,New Property,0.95,,1950.0,,,0,0,0,0,0,0,0
house,independent,sector 25,36111.0,Plot area 200(167.23 sq.m.),1800.0,4,4,3+,2.0,North-East,Moderately Old,,6.5,,1800.0,,1,1,1,1,0,0,61
flat,vasant appartments,sector 14,7391.0,Carpet area: 2300 (213.68 sq.m.),2300.0,5,5,2,2.0,North-West,Old Property,1.7,,,,2300.0,1,0,1,1,0,1,71
flat,nbcc heights,sector 89,6578.0,Super Built up area 1140(105.91 sq.m.),1140.0,2,2,2,6.0,,Moderately Old,0.75,,1140.0,,,0,0,0,0,0,0,0
flat,central park resorts,sector 48,20900.0,Super Built up area 2464(228.91 sq.m.)Built Up area: 2364 sq.ft. (219.62 sq.m.)Carpet area: 2264 sq.ft. (210.33 sq.m.),2464.0,3,3,3+,8.0,North-West,Moderately Old,5.15,,,2364.0,2264.0,0,1,0,0,0,1,53
flat,alpha corp gurgaonone,sector 84,9448.0,Super Built up area 1270(117.99 sq.m.),1270.0,2,2,1,6.0,South-West,Relatively New,1.2,,1270.0,,,0,0,0,0,0,0,13
flat,m3m soulitude,sector 89,8700.0,Super Built up area 1500(139.35 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.),1494.0,3,3,2,1.0,,New Property,1.3,,,,900.0,0,0,0,0,1,0,45
flat,m3m ikonic,sector 68,9230.0,Super Built up area 1950(181.16 sq.m.)Built Up area: 1845 sq.ft. (171.41 sq.m.)Carpet area: 1530 sq.ft. (142.14 sq.m.),1950.0,3,3,3+,18.0,North-East,Relatively New,1.8,,,1845.0,1530.0,0,0,0,0,0,2,126
flat,vatika the seven lamps,sector 82,6533.0,Super Built up area 1435(133.32 sq.m.),1435.0,2,2,3+,9.0,North,Relatively New,0.9375,,1435.0,,,1,0,0,0,0,2,117
house,independent,sector 14,20317.0,Plot area 350(292.64 sq.m.)Built Up area: 349 sq.yards (291.81 sq.m.)Carpet area: 348 sq.yards (290.97 sq.m.),3150.0,6,6,3+,3.0,North,Old Property,,6.4,,349.0,348.0,0,0,0,0,1,0,35
flat,corona optus,sector 37c,7185.0,Super Built up area 1990(184.88 sq.m.)Carpet area: 1680 sq.ft. (156.08 sq.m.),1990.0,3,3,3+,2.0,North,Relatively New,1.43,,,,1680.0,0,1,0,0,1,0,49
flat,satya the hermitage,sector 103,5517.0,Built Up area: 1450 (134.71 sq.m.),1450.0,2,2,0,10.0,,Undefined,0.8,,,1450.0,,0,0,0,0,0,0,61
flat,hcbs sports ville,sohna road,7407.0,Carpet area: 324 (30.1 sq.m.),324.0,1,1,2,1.0,North,New Property,0.24,,,,324.0,0,0,0,0,0,0,68
flat,ss the leaf,sector 85,6524.0,Super Built up area 1640(152.36 sq.m.),1640.0,2,2,3,21.0,South,Relatively New,1.07,,1640.0,,,0,0,0,1,0,0,67
flat,vipul belmonte,sector 53,21922.0,Super Built up area 2965(275.46 sq.m.),2965.0,3,4,3+,0.0,,Old Property,6.5,,2965.0,,,1,0,0,0,1,0,72
flat,tata primanti,sector 72,11111.0,Built Up area: 4500 (418.06 sq.m.)Carpet area: 3500 sq.ft. (325.16 sq.m.),4500.0,4,4,3+,2.0,North-East,Moderately Old,5.0,,,4500.0,3500.0,1,1,0,1,1,2,174
flat,tulip violet,sector 69,8886.0,Super Built up area 1608(149.39 sq.m.),1609.0,3,3,2,1.0,North-West,Relatively New,1.43,,1608.0,,,0,0,0,1,0,0,86
house,independent,sector 26,32222.0,Plot area 200(167.23 sq.m.),1800.0,4,3,2,2.0,East,Relatively New,,5.8,,1800.0,,0,0,1,0,0,0,21
flat,signature global solera,sector 107,6644.0,Super Built up area 602(55.93 sq.m.)Carpet area: 548 sq.ft. (50.91 sq.m.),602.0,2,2,1,7.0,,Relatively New,0.4,,,,548.0,0,0,0,0,0,2,55
flat,bestech park view sanskruti,sector 92,7870.0,Super Built up area 2325(216 sq.m.),2325.0,4,3,3,8.0,East,New Property,1.83,,2325.0,,,0,1,0,0,0,0,128
flat,parsvnath exotica,sector 53,19000.0,Super Built up area 3390(314.94 sq.m.),3389.0,4,4,3,7.0,West,Moderately Old,6.44,,3390.0,,,0,1,0,0,0,2,80
house,independent,sector 55,44444.0,Plot area 125(104.52 sq.m.)Built Up area: 115 sq.yards (96.15 sq.m.)Carpet area: 100 sq.yards (83.61 sq.m.),1125.0,9,9,3+,5.0,East,New Property,,5.0,,115.0,100.0,0,0,0,0,1,2,44
flat,smartworld 1dxp,sector 113,10589.0,Carpet area: 2597 (241.27 sq.m.),2597.0,4,4,3+,20.0,East,Under Construction,2.75,,,,2597.0,1,1,0,1,0,1,57
house,independent,sector 25,29022.0,Plot area 402(336.12 sq.m.),3618.0,5,5,3,3.0,East,Moderately Old,,10.5,,3618.0,,1,1,0,1,0,0,42
flat,vatika lifestyle homes,sector 83,6267.0,Super Built up area 1755(163.04 sq.m.),1755.0,3,3,2,8.0,South,Relatively New,1.1,,1755.0,,,1,0,1,1,0,2,174
flat,kashish manor one,sector 111,7097.0,Super Built up area 2325(216 sq.m.),2325.0,3,4,3+,14.0,,Under Construction,1.65,,2325.0,,,0,1,0,0,1,0,8
flat,tata primanti,sector 72,11363.0,Super Built up area 4400(408.77 sq.m.)Built Up area: 4000 sq.ft. (371.61 sq.m.)Carpet area: 3500 sq.ft. (325.16 sq.m.),4400.0,4,4,3+,2.0,North-East,New Property,5.0,,,4000.0,3500.0,1,1,1,0,0,2,174
flat,gls avenue 51,sector 92,7812.0,Super Built up area 640(59.46 sq.m.),640.0,3,3,1,0.0,,Relatively New,0.5,,640.0,,,0,0,0,0,0,0,0
house,independent,sector 57,266666.0,Plot area 300(27.87 sq.m.),300.0,5,4,3,2.0,North,Relatively New,,8.0,,300.0,,1,1,0,1,0,0,21
flat,sobha city,sector 108,14478.0,Super Built up area 2003(186.08 sq.m.),2003.0,3,4,2,8.0,East,New Property,2.9,,2003.0,,,0,0,0,0,0,0,109
house,independent,sector 41,13750.0,Built Up area: 1200 (111.48 sq.m.),1200.0,1,1,0,1.0,,Undefined,,1.65,,1200.0,,0,0,0,0,0,0,0
house,dlf city plots phase 2,sector 25,33333.0,Plot area 150(125.42 sq.m.),1350.0,5,3,2,3.0,,Old Property,,4.5,,1350.0,,0,0,1,1,0,0,25
flat,experion windchants,sector 112,13383.0,Super Built up area 2802(260.31 sq.m.)Built Up area: 2225.56 sq.ft. (206.76 sq.m.),2802.0,3,3,2,21.0,West,Relatively New,3.75,,,2225.56,,0,1,0,0,0,2,159
house,independent,sector 46,23061.0,Plot area 265(221.57 sq.m.),2385.0,8,8,3+,3.0,,Moderately Old,,5.5,,2385.0,,1,0,0,0,1,2,32
flat,ss,sector 85,7151.0,Super Built up area 1671(155.24 sq.m.)Built Up area: 1660 sq.ft. (154.22 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),1678.0,2,2,3,15.0,North-East,Relatively New,1.2,,,1660.0,1650.0,0,0,0,0,0,0,49
flat,godrej nature plus,sector 33,11558.0,Carpet area: 92.44,995.0,2,2,2,15.0,,Under Construction,1.15,,,,92.44,0,0,0,0,0,0,38
flat,unitech uniworld gardens,sector 47,11505.0,Super Built up area 2086(193.8 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),2086.0,3,4,3+,10.0,East,Moderately Old,2.4,,,,1750.0,0,1,0,0,0,0,103
house,independent,sector 13,6944.0,Carpet area: 360 (301.01 sq.m.),3240.0,10,10,2,1.0,East,Undefined,,2.25,,,360.0,0,0,0,0,0,0,0
house,ireo victory valley,sector 67,22222.0,Plot area 400(334.45 sq.m.),3600.0,6,7,3+,51.0,North-East,Moderately Old,,8.0,,3600.0,,1,1,0,1,0,2,49
flat,sare crescent parc,sector 92,5384.0,Built Up area: 1523 (141.49 sq.m.),1523.0,3,3,3+,12.0,West,Undefined,0.82,,,1523.0,,0,0,0,0,0,0,0
flat,hero homes,sector 104,15826.0,Super Built up area 1389(129.04 sq.m.)Carpet area: 884.58 sq.ft. (82.18 sq.m.),885.0,3,2,2,4.0,North,Under Construction,1.4,,,,884.58,0,0,0,0,0,0,49
flat,experion the heartsong,sector 108,13343.0,Built Up area: 978.23 (90.88 sq.m.)Carpet area: 734.43 sq.ft. (68.23 sq.m.),734.0,2,3,3,12.0,South-East,Relatively New,0.98,,,978.23,734.43,1,1,1,1,0,0,31
flat,the close north,sector 50,9980.0,Super Built up area 2605(242.01 sq.m.),2705.0,3,3,3+,3.0,South,Moderately Old,2.7,,2605.0,,,0,1,0,0,0,0,117
house,central park,sector 42,19607.0,Plot area 3315(307.97 sq.m.),3315.0,4,5,3,1.0,North-East,Moderately Old,,6.5,,3315.0,,1,1,0,1,0,2,84
flat,m3m woodshire,sector 107,6590.0,Super Built up area 1366(126.91 sq.m.),1366.0,2,2,3+,10.0,,Relatively New,0.9,,1366.0,,,0,0,0,0,1,2,49
flat,signature global park,sohna road,7299.0,Built Up area: 822 (76.37 sq.m.)Carpet area: 520 sq.ft. (48.31 sq.m.),891.0,2,2,3,1.0,,New Property,0.65,,,822.0,520.0,0,0,0,0,0,0,58
flat,signature global solera,sector 107,8062.0,Carpet area: 645 (59.92 sq.m.),645.0,3,2,2,5.0,East,Relatively New,0.52,,,,645.0,0,0,0,0,1,0,15
flat,unitech uniworld gardens,sector 47,10306.0,Super Built up area 2086(193.8 sq.m.)Built Up area: 1950 sq.ft. (181.16 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),2086.0,3,4,3+,10.0,East,Moderately Old,2.15,,,1950.0,1750.0,0,1,0,0,0,0,49
house,ss hibiscus,sector 50,20940.0,Plot area 5850(543.48 sq.m.),5850.0,5,7,3+,1.0,South-East,Relatively New,,12.25,,5850.0,,1,1,0,1,1,2,160
house,independent,sector 28,41315.0,Plot area 316(264.22 sq.m.),2844.0,4,5,3+,4.0,East,Relatively New,,11.75,,2844.0,,1,1,1,0,0,2,54
house,suncity township,sector 54,30968.0,Plot area 60Built Up area: 60 sq.m.Carpet area: 59 sq.m.,646.0,9,9,3,11.0,North,Relatively New,,2.0,,60.0,59.0,0,1,0,0,0,1,7
flat,emaar gurgaon greens,sector 102,9696.0,Super Built up area 1650(153.29 sq.m.)Carpet area: 1022.58 sq.ft. (95 sq.m.),1650.0,3,3,3,8.0,,Relatively New,1.6,,,,1022.58,0,0,0,0,0,0,46
flat,paras dews,sector 106,11061.0,Super Built up area 1760(163.51 sq.m.)Built Up area: 1186 sq.ft. (110.18 sq.m.)Carpet area: 1130 sq.ft. (104.98 sq.m.),1130.0,3,4,3+,7.0,South-East,Relatively New,1.25,,,1186.0,1130.0,1,1,0,0,0,0,167
house,independent,sector 2,15989.0,Plot area 205(171.41 sq.m.),1845.0,4,4,3+,2.0,North-West,Old Property,,2.95,,1845.0,,0,0,0,0,0,0,27
house,smart world gems,sector 89,8784.0,Built Up area: 1423 (132.2 sq.m.),1423.0,3,3,2,1.0,,Under Construction,,1.25,,1423.0,,1,0,0,0,1,0,45
house,independent,sector 15 part 1,22331.0,Plot area 204(170.57 sq.m.)Built Up area: 200 sq.yards (167.23 sq.m.)Carpet area: 150 sq.yards (125.42 sq.m.),1836.0,3,3,2,1.0,North-East,Old Property,,4.1,,200.0,150.0,1,0,0,1,1,2,27
house,independent,sector 105,50000.0,Built Up area: 100 (9.29 sq.m.),100.0,2,2,0,1.0,,Undefined,,0.5,,100.0,,0,0,0,0,0,0,0
flat,park royal apartment,sector 56,7600.0,Built Up area: 2251 (209.12 sq.m.)Carpet area: 2250 sq.ft. (209.03 sq.m.),2250.0,3,3,3+,5.0,North-East,Moderately Old,1.71,,,2251.0,2250.0,0,1,0,0,0,2,118
flat,tulip lemon,sector 69,10000.0,Carpet area: 600 (55.74 sq.m.),600.0,2,1,1,12.0,,Relatively New,0.6,,,,600.0,0,0,0,0,0,0,23
house,ireo victory valley,sector 67,22222.0,Plot area 400(334.45 sq.m.),3600.0,6,7,3+,3.0,North-East,Moderately Old,,8.0,,3600.0,,1,1,1,1,0,2,151
flat,umang winter hills,sector 77,6586.0,Built Up area: 1822 (169.27 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),1822.0,3,3,3,14.0,East,Undefined,1.2,,,1822.0,1200.0,0,0,0,0,0,0,46
flat,unitech the residences,sector 33,8737.0,Super Built up area 1545(143.54 sq.m.),1545.0,3,4,2,8.0,North-East,Moderately Old,1.35,,1545.0,,,0,1,0,0,0,0,49
flat,residency grand,sector 52,9615.0,Built Up area: 5200 (483.1 sq.m.),5200.0,5,5,3+,2.0,East,Undefined,5.0,,,5200.0,,0,0,0,0,0,0,0
