property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,Price_in_Crore
0.0,89.0,2.0,2,4.0,3.0,1366.0,0,0,0,1.0,2.0,0.9
0.0,201.0,3.0,2,2.0,4.0,1261.0,0,0,0,1.0,2.0,0.61
0.0,176.0,3.0,3,3.0,1.0,1950.0,1,1,0,1.0,2.0,1.9
1.0,116.0,3.0,3,2.0,2.0,1350.0,0,0,2,2.0,1.0,1.7596
0.0,197.0,3.0,2,0.0,1.0,1423.0,0,0,0,1.0,2.0,1.71
0.0,89.0,2.0,2,3.0,3.0,1200.0,0,0,2,2.0,2.0,0.9
0.0,221.0,2.0,2,3.0,3.0,830.0,0,0,0,1.0,2.0,0.73
0.0,190.0,3.0,3,4.0,3.0,2386.0,1,0,1,2.0,0.0,2.25
0.0,96.0,3.0,4,4.0,3.0,2225.56,1,0,2,0.0,0.0,3.65
0.0,143.0,3.0,3,4.0,2.0,1385.0,0,1,2,0.0,2.0,1.5
0.0,191.0,5.0,7,4.0,3.0,3200.0,1,0,2,0.0,0.0,3.15
0.0,221.0,2.0,2,2.0,4.0,1023.0,0,0,0,1.0,2.0,0.99
0.0,84.0,2.0,2,3.0,3.0,1364.0,0,0,0,2.0,1.0,1.4
1.0,177.0,3.0,3,4.0,3.0,1648.0,0,0,2,0.0,1.0,1.670875
0.0,199.0,2.0,3,2.0,3.0,1536.0,0,0,2,1.0,2.0,0.7
1.0,116.0,5.0,7,4.0,3.0,4500.0,1,0,1,2.0,2.0,1.7596
0.0,161.0,3.0,4,3.0,1.0,3438.0,1,0,2,1.0,0.0,5.8
0.0,83.0,4.0,3,3.0,1.0,3182.0,1,0,0,1.0,2.0,1.65
0.0,205.0,2.0,2,1.0,1.0,565.0,0,0,0,1.0,2.0,0.27
0.0,89.0,2.0,2,4.0,1.0,1200.0,0,0,0,2.0,0.0,1.01
0.0,84.0,2.0,2,1.0,3.0,605.0,0,1,0,0.0,2.0,0.48
1.0,116.0,5.0,5,2.0,2.0,2700.0,1,1,1,2.0,2.0,1.7596
1.0,101.0,4.0,4,4.0,0.0,3150.0,0,0,0,1.0,1.0,2.622
0.0,191.0,3.0,3,3.0,3.0,1534.0,0,1,0,2.0,2.0,1.08
1.0,98.0,1.0,1,2.0,2.0,2045.0,0,0,0,1.0,1.0,0.7200000000000001
0.0,85.0,3.0,4,3.0,4.0,2058.0,1,0,0,2.0,0.0,1.25
0.0,127.0,2.0,2,2.0,4.0,1568.0,0,0,0,2.0,0.0,1.1
0.0,158.0,3.0,2,3.0,2.0,1750.0,1,0,2,2.0,2.0,1.39
0.0,88.0,4.0,6,4.0,3.0,1535.0,1,0,0,0.0,0.0,1.5
1.0,200.0,4.0,4,3.0,1.0,2430.0,0,0,2,1.0,1.0,1.4613333333333332
1.0,115.0,5.0,5,3.0,0.0,1800.0,1,0,2,2.0,1.0,5.033333333333333
0.0,170.0,3.0,3,3.0,3.0,2047.0,0,0,2,1.0,1.0,2.98
0.0,84.0,3.0,3,3.0,3.0,1162.0,1,0,2,2.0,2.0,1.3
1.0,110.0,2.0,2,1.0,0.0,1125.0,0,1,0,1.0,1.0,1.0565454545454545
1.0,159.0,4.0,4,2.0,0.0,1728.0,0,1,2,2.0,2.0,2.655
0.0,177.0,2.0,2,4.0,1.0,1450.0,0,0,0,2.0,2.0,1.1
1.0,157.0,4.0,4,0.0,2.0,1500.0,0,0,0,1.0,1.0,1.67
0.0,221.0,2.0,2,2.0,3.0,655.0,0,0,0,1.0,2.0,0.26
0.0,192.0,3.0,3,3.0,3.0,1610.0,0,0,0,2.0,2.0,1.05
0.0,201.0,3.0,3,4.0,3.0,1221.18,0,0,0,2.0,0.0,0.82
0.0,203.0,2.0,2,4.0,1.0,943.0,0,0,0,2.0,0.0,0.82
0.0,201.0,3.0,2,3.0,3.0,1370.0,0,0,0,2.0,0.0,0.9
0.0,180.0,2.0,2,2.0,1.0,1477.0,0,0,0,1.0,0.0,1.0
0.0,101.0,3.0,4,4.0,2.0,2000.0,0,0,0,1.0,2.0,2.2
0.0,86.0,3.0,2,2.0,1.0,867.0,0,0,0,2.0,2.0,0.65
0.0,185.0,2.0,2,3.0,3.0,1572.0,0,0,0,0.0,1.0,1.34
0.0,85.0,4.0,6,3.0,3.0,2875.0,1,0,0,1.0,2.0,2.45
0.0,179.0,3.0,3,3.0,0.0,2550.0,1,0,0,1.0,2.0,4.1
0.0,89.0,2.0,2,3.0,3.0,1200.0,0,0,0,1.0,1.0,1.15
1.0,98.0,7.0,7,3.0,2.0,2700.0,0,0,0,1.0,1.0,0.7200000000000001
0.0,201.0,4.0,3,3.0,4.0,2093.0,1,0,0,2.0,2.0,1.22
1.0,198.0,3.0,3,1.0,3.0,558.0,0,0,0,1.0,1.0,1.2
1.0,3.0,1.0,1,0.0,3.0,895.0,0,0,0,1.0,1.0,1.7596
0.0,118.0,2.0,2,2.0,2.0,1120.0,0,1,0,2.0,0.0,1.35
0.0,185.0,3.0,3,4.0,3.0,1693.0,0,0,2,1.0,0.0,1.25
0.0,147.0,4.0,5,4.0,1.0,3523.0,1,0,0,2.0,2.0,4.3
0.0,88.0,4.0,5,4.0,3.0,1535.0,1,0,0,1.0,2.0,1.34
1.0,118.0,5.0,6,4.0,0.0,5000.0,0,0,0,1.0,2.0,2.762380952380952
1.0,110.0,4.0,4,1.0,3.0,333.0,0,0,0,1.0,1.0,1.0565454545454545
1.0,137.0,2.0,1,1.0,0.0,500.0,0,0,0,1.0,2.0,0.4544444444444444
0.0,194.0,2.0,2,1.0,1.0,569.0,1,0,0,2.0,1.0,0.425
0.0,199.0,3.0,3,3.0,3.0,1705.0,1,0,0,2.0,2.0,0.95
1.0,91.0,4.0,4,4.0,3.0,5400.0,1,0,0,2.0,2.0,1.7596
0.0,221.0,1.0,1,1.0,1.0,795.0,0,0,0,2.0,1.0,0.22
0.0,37.0,1.0,1,1.0,0.0,624.0,0,0,0,1.0,0.0,0.38
1.0,174.0,2.0,3,2.0,2.0,963.0,0,0,0,1.0,2.0,0.526
0.0,194.0,3.0,3,3.0,0.0,1930.0,1,0,0,2.0,0.0,1.3
0.0,127.0,2.0,2,3.0,4.0,87.0,0,0,0,2.0,2.0,1.08
0.0,173.0,3.0,3,2.0,3.0,1578.0,0,0,0,2.0,1.0,1.4
0.0,197.0,3.0,3,2.0,4.0,1507.0,0,0,0,2.0,2.0,1.13
1.0,137.0,2.0,1,4.0,0.0,4635.0,0,0,0,1.0,1.0,0.4544444444444444
1.0,154.0,6.0,5,4.0,1.0,395.0,0,0,0,1.0,2.0,2.022727272727273
0.0,148.0,3.0,3,3.0,2.0,1600.0,0,0,2,1.0,1.0,1.9
1.0,87.0,4.0,4,1.0,0.0,900.0,0,0,0,1.0,1.0,0.43
0.0,94.0,5.0,5,3.0,3.0,3830.0,1,0,0,2.0,2.0,3.79
0.0,138.0,2.0,2,1.0,3.0,900.0,0,0,0,1.0,1.0,0.6
0.0,134.0,4.0,3,3.0,3.0,2191.0,0,0,2,2.0,0.0,1.8
0.0,177.0,3.0,3,3.0,1.0,2000.0,1,0,2,0.0,0.0,2.55
0.0,112.0,4.0,5,4.0,1.0,3409.0,1,0,2,1.0,2.0,6.16
1.0,115.0,5.0,6,3.0,2.0,2700.0,1,1,2,2.0,2.0,5.033333333333333
0.0,148.0,3.0,3,1.0,0.0,1471.12,0,1,0,0.0,2.0,1.85
0.0,189.0,2.0,2,3.0,0.0,1150.0,0,0,0,2.0,1.0,0.67
0.0,188.0,3.0,2,4.0,3.0,1230.0,0,0,0,1.0,2.0,1.45
0.0,91.0,3.0,3,3.0,0.0,1550.0,0,0,0,1.0,0.0,1.7
0.0,134.0,2.0,2,3.0,1.0,600.0,0,0,0,2.0,2.0,0.55
1.0,114.0,1.0,4,3.0,2.0,1069.63,0,0,0,1.0,2.0,6.959999999999999
0.0,192.0,3.0,3,4.0,1.0,1725.0,0,0,0,1.0,2.0,0.79
0.0,133.0,1.0,1,0.0,3.0,669.0,0,0,0,1.0,2.0,0.55
0.0,97.0,3.0,3,3.0,3.0,2225.0,0,0,0,2.0,2.0,2.45
0.0,90.0,3.0,4,2.0,3.0,2003.0,0,0,0,1.0,0.0,2.95
0.0,85.0,2.0,2,3.0,3.0,1250.0,0,0,2,2.0,2.0,1.15
0.0,163.0,2.0,3,2.0,3.0,1520.0,0,1,2,0.0,1.0,2.05
0.0,181.0,2.0,2,3.0,1.0,1415.0,0,0,2,1.0,0.0,1.47
0.0,84.0,2.0,2,2.0,3.0,670.0,0,0,0,0.0,2.0,0.97
0.0,114.0,4.0,5,3.0,2.0,6300.0,0,0,0,1.0,2.0,14.0
0.0,133.0,3.0,3,4.0,3.0,1747.0,0,0,2,1.0,2.0,1.0
1.0,137.0,3.0,3,2.0,2.0,4950.0,0,0,0,1.0,1.0,0.4544444444444444
0.0,173.0,4.0,4,2.0,3.0,2087.0,0,0,0,0.0,1.0,2.0
1.0,87.0,2.0,2,2.0,0.0,2000.0,0,0,0,1.0,2.0,0.43
0.0,89.0,2.0,2,2.0,3.0,556.0,0,0,0,1.0,2.0,0.29
1.0,169.0,5.0,6,4.0,3.0,4500.0,1,1,1,0.0,2.0,2.9189655172413795
0.0,168.0,3.0,4,4.0,3.0,1875.0,1,0,1,0.0,1.0,2.29
1.0,143.0,3.0,3,4.0,2.0,60.0,0,0,1,1.0,2.0,3.829565217391304
0.0,50.0,3.0,3,2.0,0.0,2614.0,0,0,0,1.0,1.0,0.85
0.0,89.0,2.0,2,4.0,3.0,1199.0,0,0,2,0.0,2.0,0.8
1.0,198.0,3.0,6,4.0,2.0,1431.0,0,0,0,1.0,2.0,1.2
1.0,117.0,2.0,5,4.0,3.0,161.0,1,0,2,1.0,2.0,1.7596
0.0,97.0,3.0,3,2.0,4.0,1579.0,0,0,0,2.0,2.0,1.93
0.0,192.0,3.0,3,2.0,1.0,1470.0,1,1,2,2.0,1.0,1.48
0.0,92.0,2.0,2,3.0,1.0,1200.0,0,0,0,2.0,2.0,0.9
1.0,29.0,3.0,2,2.0,1.0,900.0,0,0,0,1.0,1.0,1.7596
0.0,197.0,2.0,2,2.0,1.0,1402.0,0,0,0,1.0,1.0,0.9704
0.0,202.0,2.0,2,0.0,3.0,730.0,0,0,0,1.0,1.0,0.4
0.0,90.0,3.0,3,2.0,3.0,1500.0,1,0,0,2.0,1.0,0.85
1.0,116.0,6.0,8,2.0,3.0,4518.0,1,1,2,2.0,2.0,1.7596
0.0,134.0,4.0,3,3.0,3.0,1998.0,0,0,2,1.0,0.0,1.79
1.0,82.0,1.0,3,2.0,0.0,1314.0,0,0,0,1.0,2.0,1.14
0.0,194.0,3.0,3,1.0,3.0,1900.0,0,0,2,0.0,0.0,1.55
0.0,193.0,2.0,2,2.0,3.0,1250.0,0,0,2,0.0,2.0,0.6698999999999999
0.0,191.0,3.0,4,0.0,3.0,1900.0,0,0,0,2.0,2.0,1.8
0.0,91.0,3.0,3,3.0,3.0,1550.0,0,0,0,2.0,2.0,1.6
1.0,125.0,2.0,2,2.0,0.0,1426.0,0,0,0,1.0,1.0,2.65
0.0,221.0,2.0,2,4.0,3.0,1457.0,0,0,2,1.0,0.0,1.1
0.0,199.0,3.0,3,4.0,3.0,1818.0,0,0,2,2.0,0.0,1.15
0.0,193.0,3.0,4,3.0,3.0,2408.0,1,0,0,1.0,2.0,1.75
0.0,189.0,2.0,2,2.0,3.0,1300.0,0,0,2,2.0,0.0,0.805
0.0,98.0,2.0,2,1.0,3.0,1125.0,0,0,2,1.0,1.0,0.72
0.0,199.0,2.0,2,3.0,3.0,1477.0,0,0,0,2.0,2.0,0.75
0.0,173.0,4.0,4,2.0,3.0,2087.0,0,0,0,0.0,1.0,2.05
1.0,167.0,3.0,3,4.0,1.0,2834.0,1,0,2,0.0,2.0,2.223076923076923
1.0,144.0,5.0,4,2.0,0.0,3240.0,1,0,2,1.0,1.0,2.325
0.0,91.0,3.0,4,3.0,3.0,2585.0,1,0,0,2.0,0.0,2.25
0.0,127.0,3.0,3,3.0,4.0,2268.0,1,0,0,1.0,1.0,1.65
0.0,194.0,2.0,2,2.0,2.0,586.0,0,0,0,1.0,2.0,0.5
0.0,88.0,2.0,2,4.0,3.0,940.0,0,0,0,0.0,1.0,0.92
0.0,167.0,3.0,3,3.0,4.0,2153.0,0,0,0,1.0,2.0,3.15
0.0,166.0,1.0,1,2.0,1.0,804.0,0,0,0,1.0,2.0,0.88
0.0,84.0,3.0,3,3.0,3.0,1692.0,0,0,0,2.0,1.0,1.8
0.0,110.0,3.0,3,4.0,0.0,1780.0,0,0,0,2.0,2.0,1.36
0.0,220.0,1.0,1,1.0,3.0,850.0,0,0,0,1.0,2.0,1.0
1.0,151.0,4.0,5,2.0,0.0,4000.0,1,0,2,2.0,2.0,3.141923076923077
1.0,118.0,4.0,2,2.0,3.0,1477.0,0,0,0,1.0,1.0,2.762380952380952
0.0,199.0,4.0,4,4.0,3.0,2726.0,1,0,0,2.0,0.0,1.88
1.0,202.0,3.0,2,1.0,3.0,1152.0,0,0,0,2.0,2.0,0.793125
0.0,133.0,3.0,3,3.0,3.0,1435.0,0,0,0,2.0,2.0,0.9
0.0,134.0,4.0,4,3.0,3.0,2091.0,0,0,2,2.0,0.0,1.67
0.0,95.0,4.0,5,4.0,3.0,3352.0,1,0,1,0.0,2.0,3.9
0.0,85.0,4.0,6,4.0,3.0,2920.0,1,0,2,0.0,2.0,2.36
0.0,221.0,1.0,1,1.0,1.0,448.0,0,0,0,1.0,2.0,0.26
0.0,193.0,4.0,6,3.0,3.0,3890.0,1,0,0,0.0,2.0,1.91
1.0,137.0,3.0,3,2.0,2.0,2250.0,0,0,0,1.0,1.0,0.4544444444444444
0.0,127.0,2.0,2,4.0,4.0,1385.0,0,0,0,1.0,2.0,0.95
1.0,128.0,3.0,1,0.0,1.0,1081.0,0,0,0,1.0,1.0,0.6666666666666666
0.0,169.0,2.0,2,2.0,3.0,1188.0,0,0,2,2.0,2.0,1.51
0.0,172.0,2.0,2,3.0,3.0,1150.0,0,0,2,2.0,1.0,1.1
1.0,201.0,4.0,4,4.0,3.0,5000.0,0,0,0,1.0,2.0,0.9095105263157894
0.0,176.0,6.0,7,4.0,3.0,5455.0,1,0,0,2.0,1.0,5.0
1.0,18.0,3.0,6,2.0,3.0,950.0,1,0,0,1.0,1.0,1.7596
0.0,193.0,4.0,5,4.0,3.0,2017.0,1,0,0,1.0,2.0,1.73
0.0,192.0,3.0,3,4.0,1.0,1725.0,0,0,0,2.0,2.0,0.84
1.0,91.0,4.0,4,4.0,3.0,5400.0,0,0,2,2.0,1.0,1.7596
0.0,181.0,2.0,2,4.0,3.0,1618.0,0,0,0,2.0,0.0,1.78
0.0,169.0,2.0,3,3.0,3.0,1470.0,1,0,2,2.0,0.0,1.85
0.0,189.0,2.0,2,2.0,3.0,1435.0,0,0,2,2.0,0.0,0.9425
0.0,91.0,3.0,3,4.0,3.0,1750.0,0,0,0,2.0,0.0,1.4
1.0,116.0,3.0,3,2.0,0.0,1350.0,1,0,0,2.0,1.0,1.7596
0.0,201.0,3.0,2,2.0,3.0,1250.0,0,0,0,2.0,1.0,0.51
1.0,141.0,2.0,8,3.0,2.0,2475.0,1,0,2,2.0,2.0,3.075
1.0,136.0,1.0,1,2.0,2.0,892.0,0,0,0,1.0,1.0,1.8125
0.0,181.0,2.0,2,2.0,1.0,1406.0,0,0,0,1.0,0.0,1.6
0.0,165.0,2.0,2,2.0,1.0,1508.26,1,0,0,2.0,0.0,2.1
0.0,203.0,2.0,2,2.0,3.0,761.0,0,0,0,1.0,2.0,0.48
0.0,153.0,2.0,2,1.0,3.0,1030.0,0,0,0,1.0,2.0,0.715
0.0,192.0,3.0,3,4.0,3.0,1725.0,0,0,0,2.0,2.0,0.85
0.0,86.0,4.0,4,4.0,3.0,3352.0,1,0,2,0.0,0.0,2.6
1.0,226.0,2.0,6,4.0,2.0,1305.0,0,0,0,1.0,2.0,1.7596
0.0,84.0,3.0,3,4.0,3.0,1282.0,0,0,0,1.0,1.0,1.75
0.0,185.0,3.0,4,4.0,3.0,2244.0,1,0,0,0.0,2.0,1.91
0.0,89.0,2.0,2,2.0,3.0,556.0,0,0,0,1.0,2.0,0.28
0.0,168.0,3.0,3,3.0,3.0,1650.0,1,0,0,0.0,1.0,2.35
0.0,84.0,3.0,3,3.0,3.0,1300.0,1,0,0,1.0,2.0,1.4
1.0,189.0,4.0,4,4.0,3.0,3240.0,1,1,0,1.0,2.0,1.141016129032258
0.0,86.0,4.0,5,4.0,3.0,3068.0,1,1,0,2.0,1.0,1.35
0.0,84.0,3.0,3,2.0,1.0,1168.0,0,0,0,2.0,1.0,2.03
0.0,155.0,3.0,4,3.0,4.0,2940.0,1,0,1,1.0,2.0,8.25
0.0,97.0,3.0,4,4.0,3.0,2217.0,1,0,2,1.0,2.0,2.7
0.0,206.0,4.0,3,3.0,2.0,2052.0,1,0,0,1.0,1.0,1.25
1.0,166.0,4.0,4,4.0,1.0,3950.0,0,0,0,2.0,0.0,4.6075
1.0,211.0,1.0,1,2.0,1.0,540.0,0,0,0,1.0,1.0,1.7596
1.0,98.0,1.0,1,1.0,2.0,1800.0,1,0,0,1.0,1.0,0.7200000000000001
1.0,101.0,5.0,4,2.0,2.0,355.0,0,0,0,1.0,1.0,2.622
0.0,158.0,3.0,4,4.0,2.0,2200.0,0,0,2,0.0,2.0,2.1
0.0,86.0,1.0,2,2.0,1.0,342.0,0,0,0,2.0,1.0,0.22
0.0,143.0,3.0,3,1.0,2.0,1362.0,0,1,2,2.0,1.0,2.1
1.0,73.0,3.0,3,3.0,2.0,1260.0,0,0,0,1.0,2.0,1.7596
0.0,96.0,3.0,5,2.0,3.0,2800.0,1,0,0,2.0,2.0,3.65
0.0,195.0,3.0,3,4.0,1.0,1582.0,0,0,0,2.0,2.0,2.65
0.0,151.0,3.0,3,3.0,0.0,2600.0,1,0,2,0.0,2.0,2.92
0.0,112.0,2.0,2,2.0,3.0,1200.0,0,0,1,2.0,2.0,1.65
1.0,115.0,5.0,5,2.0,0.0,3375.0,0,0,2,2.0,1.0,5.033333333333333
0.0,201.0,3.0,3,3.0,3.0,1415.0,0,0,2,1.0,1.0,0.75
0.0,168.0,3.0,5,4.0,3.0,4368.0,1,0,1,1.0,1.0,6.15
0.0,195.0,2.0,2,4.0,3.0,1617.0,0,0,0,2.0,2.0,1.31
0.0,201.0,2.0,2,1.0,3.0,672.0,0,0,2,1.0,2.0,0.42
0.0,179.0,4.0,4,4.0,0.0,2600.0,1,0,2,0.0,2.0,3.2
1.0,110.0,5.0,5,2.0,2.0,4550.0,0,0,1,2.0,1.0,1.0565454545454545
0.0,112.0,3.0,3,4.0,1.0,1459.0,0,0,1,2.0,1.0,4.1
1.0,140.0,3.0,9,4.0,3.0,2367.0,0,0,2,2.0,2.0,1.5
0.0,221.0,2.0,2,2.0,1.0,936.0,0,0,0,2.0,2.0,0.68
0.0,221.0,2.0,2,2.0,3.0,807.0,0,0,1,1.0,2.0,0.45
1.0,122.0,2.0,1,0.0,3.0,1100.0,0,0,0,1.0,1.0,0.235
0.0,192.0,3.0,3,3.0,3.0,1825.0,0,0,0,2.0,0.0,0.88
0.0,221.0,2.0,2,4.0,3.0,1398.0,0,0,0,2.0,0.0,0.74
0.0,185.0,3.0,3,0.0,3.0,1815.0,0,0,0,1.0,0.0,1.65
1.0,98.0,2.0,5,2.0,2.0,1350.0,0,0,0,1.0,2.0,0.7200000000000001
0.0,151.0,2.0,2,2.0,0.0,1330.0,0,0,2,0.0,0.0,1.14
0.0,176.0,2.0,2,3.0,3.0,1350.0,0,0,0,2.0,2.0,1.07
0.0,176.0,3.0,4,3.0,3.0,1440.0,1,0,1,0.0,1.0,1.65
0.0,182.0,3.0,3,3.0,1.0,1960.0,1,0,0,2.0,1.0,1.08
0.0,129.0,2.0,2,2.0,1.0,1479.0,0,0,0,1.0,0.0,2.2
0.0,84.0,4.0,5,4.0,3.0,3198.0,1,0,0,2.0,2.0,2.5
1.0,163.0,9.0,12,4.0,3.0,6390.0,1,0,2,2.0,2.0,2.985
0.0,201.0,3.0,3,1.0,1.0,727.0,0,0,1,2.0,0.0,0.5
1.0,116.0,5.0,5,2.0,2.0,2295.0,0,0,0,1.0,2.0,1.7596
0.0,188.0,3.0,4,4.0,1.0,2660.0,1,0,2,0.0,2.0,2.4
0.0,176.0,3.0,3,3.0,3.0,1319.0,1,0,0,2.0,2.0,1.62
0.0,164.0,3.0,3,4.0,0.0,1595.0,1,0,2,0.0,0.0,2.04
0.0,97.0,2.0,2,0.0,1.0,1310.0,0,0,0,2.0,2.0,1.83
0.0,185.0,2.0,2,0.0,4.0,1295.0,0,0,0,1.0,2.0,0.715
0.0,158.0,1.0,1,1.0,0.0,600.0,0,0,0,1.0,1.0,0.6
1.0,102.0,5.0,5,2.0,2.0,4518.0,0,0,0,1.0,1.0,1.143333333333333
0.0,115.0,4.0,4,3.0,2.0,2386.0,1,0,2,1.0,0.0,3.7
0.0,143.0,4.0,5,3.0,0.0,5000.0,1,0,1,2.0,2.0,8.44
0.0,173.0,3.0,3,1.0,3.0,1538.0,0,0,0,2.0,0.0,1.36
0.0,89.0,2.0,2,3.0,3.0,1200.0,0,0,2,0.0,2.0,0.985
0.0,165.0,2.0,2,3.0,4.0,1714.0,0,0,0,2.0,0.0,2.15
0.0,199.0,4.0,5,2.0,1.0,2216.0,1,0,0,2.0,2.0,1.27
0.0,146.0,3.0,3,4.0,0.0,2086.0,1,0,2,2.0,2.0,2.4
0.0,221.0,1.0,1,1.0,3.0,386.0,0,0,0,2.0,0.0,0.24
0.0,203.0,1.0,1,1.0,3.0,416.0,0,0,0,2.0,2.0,0.2
0.0,112.0,2.0,2,2.0,3.0,1200.0,0,0,1,2.0,2.0,2.4
0.0,200.0,2.0,2,4.0,0.0,1404.0,0,0,0,2.0,2.0,0.96
0.0,90.0,3.0,3,2.0,1.0,1480.0,0,0,0,0.0,0.0,2.5
0.0,221.0,3.0,2,4.0,4.0,1081.0,0,0,0,2.0,2.0,0.79
0.0,131.0,4.0,4,2.0,3.0,1765.0,0,0,0,2.0,2.0,0.79
0.0,176.0,3.0,5,3.0,3.0,1319.0,1,0,0,1.0,0.0,1.63
0.0,86.0,3.0,2,2.0,4.0,733.0,0,0,0,2.0,2.0,0.49
0.0,84.0,3.0,4,2.0,3.0,1396.0,1,0,2,0.0,0.0,1.91
0.0,203.0,2.0,2,1.0,1.0,624.0,0,0,0,1.0,2.0,0.38
0.0,90.0,3.0,3,4.0,3.0,1338.29,1,0,2,2.0,2.0,1.68
0.0,134.0,3.0,3,3.0,3.0,1711.0,0,0,2,2.0,2.0,1.4
0.0,168.0,3.0,3,2.0,4.0,1828.0,0,0,0,1.0,2.0,2.44
0.0,173.0,3.0,3,2.0,3.0,1578.0,0,0,2,0.0,1.0,1.46
0.0,194.0,2.0,2,1.0,1.0,569.0,0,0,0,2.0,2.0,0.43
1.0,87.0,3.0,3,0.0,0.0,1000.0,0,0,0,1.0,1.0,0.43
0.0,203.0,1.0,1,1.0,1.0,340.0,0,0,0,1.0,1.0,0.22
0.0,165.0,4.0,6,3.0,3.0,4279.0,1,0,0,0.0,0.0,8.35
1.0,174.0,3.0,3,2.0,2.0,1440.0,0,0,2,1.0,1.0,0.526
0.0,170.0,4.0,4,4.0,0.0,2350.0,1,0,2,2.0,2.0,2.7
0.0,203.0,3.0,3,3.0,1.0,1759.0,0,1,0,1.0,2.0,0.96
0.0,119.0,2.0,2,1.0,2.0,739.0,0,0,2,1.0,1.0,0.5
1.0,216.0,2.0,2,0.0,0.0,909.0,0,0,2,1.0,1.0,1.7596
0.0,192.0,2.0,2,3.0,3.0,1193.0,0,0,2,1.0,2.0,0.85
0.0,189.0,4.0,5,4.0,3.0,2535.0,1,0,0,2.0,0.0,1.38
0.0,173.0,3.0,3,1.0,4.0,1337.0,1,0,0,2.0,2.0,0.7353000000000001
1.0,87.0,5.0,3,3.0,0.0,3500.0,0,0,0,1.0,2.0,0.43
0.0,124.0,3.0,2,2.0,2.0,1300.0,0,0,1,2.0,1.0,1.45
0.0,176.0,3.0,5,3.0,1.0,1319.0,1,0,0,1.0,2.0,1.75
1.0,151.0,5.0,5,3.0,0.0,3240.0,1,0,0,1.0,2.0,3.141923076923077
0.0,38.0,3.0,3,1.0,2.0,2841.0,1,1,0,2.0,0.0,3.63
0.0,204.0,4.0,4,0.0,4.0,3225.0,0,0,0,1.0,2.0,3.2
0.0,84.0,3.0,4,4.0,3.0,2386.0,0,0,2,1.0,2.0,2.4
1.0,157.0,6.0,4,3.0,2.0,2700.0,1,0,2,1.0,2.0,1.67
1.0,30.0,4.0,3,4.0,0.0,1800.0,0,0,0,1.0,2.0,1.7596
0.0,147.0,3.0,3,1.0,3.0,1648.0,0,0,0,2.0,1.0,1.38
0.0,84.0,4.0,5,4.0,3.0,2600.0,1,0,2,0.0,2.0,2.5
0.0,89.0,3.0,2,2.0,3.0,733.0,0,0,0,1.0,2.0,0.5
1.0,151.0,4.0,5,4.0,1.0,4500.0,1,0,2,2.0,2.0,3.141923076923077
0.0,134.0,2.0,2,3.0,1.0,659.0,0,0,0,2.0,2.0,0.68
1.0,134.0,5.0,5,4.0,3.0,1900.0,0,0,0,1.0,1.0,1.253
1.0,91.0,5.0,7,4.0,3.0,6228.0,1,1,0,2.0,2.0,1.7596
0.0,101.0,3.0,4,4.0,2.0,2000.0,0,0,0,1.0,2.0,2.2
0.0,96.0,2.0,2,3.0,3.0,1939.03,0,0,2,0.0,2.0,2.5
0.0,194.0,2.0,2,1.0,1.0,1360.0,0,0,0,2.0,2.0,0.78
0.0,84.0,3.0,4,3.0,3.0,1889.0,1,0,0,0.0,2.0,1.9
0.0,148.0,1.0,1,1.0,0.0,720.0,0,0,0,1.0,1.0,0.8
1.0,174.0,2.0,2,2.0,0.0,1080.0,0,0,2,2.0,1.0,0.526
0.0,171.0,3.0,3,2.0,1.0,1156.0,0,1,2,2.0,2.0,1.62
0.0,172.0,2.0,2,3.0,1.0,1245.0,0,0,0,1.0,2.0,1.15
0.0,221.0,3.0,3,3.0,1.0,2500.0,1,0,0,2.0,1.0,1.35
0.0,201.0,4.0,3,3.0,0.0,1956.0,0,0,0,2.0,2.0,0.95
0.0,173.0,3.0,3,1.0,3.0,1568.0,0,0,2,2.0,0.0,1.32
0.0,118.0,3.0,4,4.0,0.0,2000.0,1,0,1,1.0,2.0,2.2
1.0,169.0,4.0,4,4.0,3.0,5200.0,1,1,2,2.0,1.0,2.9189655172413795
0.0,134.0,3.0,3,3.0,4.0,1535.0,0,0,0,1.0,1.0,1.36
1.0,168.0,4.0,4,4.0,3.0,3600.0,1,0,0,2.0,1.0,3.202906976744186
0.0,84.0,3.0,3,3.0,3.0,1364.0,1,0,0,1.0,2.0,1.4
0.0,188.0,2.0,2,3.0,3.0,1392.0,0,0,2,2.0,0.0,0.6445000000000001
0.0,173.0,3.0,3,2.0,3.0,1578.0,0,0,0,0.0,1.0,1.6
1.0,222.0,4.0,3,0.0,0.0,2674.0,0,0,0,1.0,1.0,1.7596
0.0,118.0,3.0,4,3.0,2.0,3462.01,1,1,0,1.0,2.0,4.3
0.0,156.0,3.0,4,4.0,3.0,1875.0,1,0,2,1.0,0.0,4.85
0.0,179.0,4.0,4,4.0,1.0,4000.0,1,0,2,0.0,1.0,6.75
1.0,116.0,3.0,3,3.0,0.0,2430.0,0,0,0,1.0,1.0,1.7596
0.0,89.0,3.0,3,3.0,0.0,1705.0,0,0,2,2.0,2.0,1.21
0.0,221.0,3.0,3,4.0,3.0,1207.0,0,0,0,0.0,2.0,1.14
